task_id;property_id;booking_id;category;title;task_date;task_status;assigned_by;assigned_to;parent_task_id
tsk_09909;prop_61;null;Preventive Maintenance;Safety Equipment Inspection;2026-10-03;In Progress;MNG_482;HKP_599;null
tsk_09912;prop_65;book_4034;Cleaning;Check-out Cleaning;2026-10-04;Backlog;GRO_390;HKP_466;
tsk_09913;prop_65;book_4034;Laundry;Linen Management;2026-10-04;Invoiced;GRO_390;HKP_781;tsk_09912
tsk_09927;prop_1;book_4067;Cleaning;Check-out Cleaning;2026-10-04;Completed;GRO_254;HKP_627;
tsk_09928;prop_1;book_4067;Laundry;Linen Management;2026-10-04;Completed;GRO_254;HKP_416;tsk_09927
tsk_09938;prop_43;book_4091;Cleaning;Check-out Cleaning;2026-10-04;Canceled;GRO_254;HKP_188;
tsk_09939;prop_43;book_4091;Laundry;Linen Management;2026-10-04;Backlog;GRO_254;HKP_305;tsk_09938
tsk_09940;prop_67;book_4103;Cleaning;Check-out Cleaning;2026-10-04;Canceled;GRO_390;MNT_157;
tsk_09941;prop_67;book_4103;Laundry;Linen Management;2026-10-04;Approved;GRO_390;HKP_810;tsk_09940
tsk_09944;prop_20;book_4115;Reactive Maintenance;Wi-Fi & Network Connectivity Restore;2026-10-04;Approved;GRO_254;HKP_744;null
tsk_09955;prop_66;book_4078;Cleaning;Check-out Cleaning;2026-10-05;Verified;GRO_254;HKP_922;
tsk_09956;prop_66;book_4078;Laundry;Linen Management;2026-10-05;In Progress;GRO_254;HKP_243;tsk_09955
tsk_09959;prop_35;book_4084;Cleaning;Check-out Cleaning;2026-10-05;Canceled;GRO_254;HKP_552;
tsk_09960;prop_35;book_4084;Laundry;Linen Management;2026-10-05;Completed;GRO_254;MNT_904;tsk_09959
tsk_09961;prop_61;book_4086;Cleaning;Check-out Cleaning;2026-10-05;Reported;GRO_390;HKP_599;
tsk_09962;prop_61;book_4086;Laundry;Linen Management;2026-10-05;Verified;GRO_390;HKP_243;tsk_09961
tsk_09971;prop_20;book_4115;Cleaning;Check-out Cleaning;2026-10-05;Canceled;GRO_254;MNT_683;
tsk_09972;prop_20;book_4115;Laundry;Linen Management;2026-10-05;Scheduled;GRO_254;HKP_102;tsk_09971
tsk_09975;prop_43;null;Preventive Maintenance;Drain De-scaling & Chemical Treatment;2026-10-05;Invoiced;MNG_482;HKP_188;null
tsk_09977;prop_67;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-10-05;Invoiced;MNG_482;HKP_922;null
tsk_09994;prop_2;null;Preventive Maintenance;Battery Replacement Cycle;2026-10-06;Completed;MNG_482;HKP_293;null
tsk_09997;prop_65;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-10-06;Completed;MNG_482;MNT_157;null
tsk_10000;prop_3;book_4096;Cleaning;Check-out Cleaning;2026-10-07;Verified;GRO_254;HKP_293;
tsk_10001;prop_3;book_4096;Laundry;Linen Management;2026-10-07;Backlog;GRO_254;HKP_293;tsk_10000
tsk_10004;prop_2;book_4109;Cleaning;Check-out Cleaning;2026-10-07;On Hold;GRO_390;HKP_518;
tsk_10005;prop_2;book_4109;Laundry;Linen Management;2026-10-07;Reported;GRO_390;HKP_627;tsk_10004
tsk_10006;prop_40;book_4111;Cleaning;Check-out Cleaning;2026-10-07;Invoiced;GRO_831;HKP_703;
tsk_10007;prop_40;book_4111;Laundry;Linen Management;2026-10-07;On Hold;GRO_831;HKP_305;tsk_10006
tsk_10040;prop_15;book_4116;Cleaning;Check-out Cleaning;2026-10-08;Approved;GRO_390;HKP_102;
tsk_10041;prop_15;book_4116;Laundry;Linen Management;2026-10-08;Scheduled;GRO_390;MNT_421;tsk_10040
tsk_10050;prop_1;book_4136;Cleaning;Check-out Cleaning;2026-10-08;Backlog;GRO_612;HKP_416;
tsk_10051;prop_1;book_4136;Laundry;Linen Management;2026-10-08;Canceled;GRO_612;HKP_293;tsk_10050
tsk_10058;prop_15;null;Preventive Maintenance;Seasonal HVAC Filter Cleaning;2026-10-08;Invoiced;MNG_482;HKP_951;null
tsk_10062;prop_42;book_4106;Cleaning;Check-out Cleaning;2026-10-09;Reported;GRO_254;HKP_703;
tsk_10063;prop_42;book_4106;Laundry;Linen Management;2026-10-09;In Progress;GRO_254;HKP_552;tsk_10062
tsk_10064;prop_69;book_4108;Cleaning;Check-out Cleaning;2026-10-09;Backlog;GRO_612;HKP_810;
tsk_10065;prop_69;book_4108;Laundry;Linen Management;2026-10-09;Scheduled;GRO_612;MNT_157;tsk_10064
tsk_10074;prop_67;book_4134;Cleaning;Check-out Cleaning;2026-10-09;Completed;GRO_254;HKP_134;
tsk_10075;prop_67;book_4134;Laundry;Linen Management;2026-10-09;Canceled;GRO_254;HKP_599;tsk_10074
tsk_10076;prop_20;book_4144;Cleaning;Check-out Cleaning;2026-10-09;Verified;GRO_254;HKP_293;
tsk_10077;prop_20;book_4144;Laundry;Linen Management;2026-10-09;Verified;GRO_254;HKP_293;tsk_10076
tsk_10085;prop_67;book_4192;Reactive Maintenance;Wi-Fi & Network Connectivity Restore;2026-10-09;Approved;GRO_390;HKP_810;null
tsk_10089;prop_65;book_4129;Cleaning;Check-out Cleaning;2026-10-10;Completed;GRO_254;HKP_243;
tsk_10090;prop_65;book_4129;Laundry;Linen Management;2026-10-10;Invoiced;GRO_254;HKP_466;tsk_10089
tsk_10096;prop_3;book_4164;Reactive Maintenance;TV & Smart Entertainment Reset;2026-10-10;Verified;GRO_612;HKP_627;null
tsk_10102;prop_1;book_4180;Cleaning;Check-out Cleaning;2026-10-10;Approved;GRO_612;MNT_421;
tsk_10103;prop_1;book_4180;Laundry;Linen Management;2026-10-10;Approved;GRO_612;HKP_744;tsk_10102
tsk_10108;prop_43;book_4127;Cleaning;Check-out Cleaning;2026-10-11;Completed;GRO_390;HKP_188;
tsk_10109;prop_43;book_4127;Laundry;Linen Management;2026-10-11;Canceled;GRO_390;HKP_877;tsk_10108
tsk_10114;prop_35;book_4148;Cleaning;Check-out Cleaning;2026-10-11;Completed;GRO_390;HKP_640;
tsk_10115;prop_35;book_4148;Laundry;Linen Management;2026-10-11;In Progress;GRO_390;HKP_640;tsk_10114
tsk_10121;prop_3;book_4164;Cleaning;Check-out Cleaning;2026-10-11;Backlog;GRO_612;HKP_627;
tsk_10122;prop_3;book_4164;Laundry;Linen Management;2026-10-11;Approved;GRO_612;HKP_951;tsk_10121
tsk_10123;prop_2;book_4168;Cleaning;Check-out Cleaning;2026-10-11;Backlog;GRO_612;HKP_339;
tsk_10124;prop_2;book_4168;Laundry;Linen Management;2026-10-11;Canceled;GRO_612;HKP_865;tsk_10123
tsk_10125;prop_40;book_4170;Cleaning;Check-out Cleaning;2026-10-11;On Hold;GRO_390;HKP_552;
tsk_10126;prop_40;book_4170;Laundry;Linen Management;2026-10-11;Verified;GRO_390;HKP_703;tsk_10125
tsk_10133;prop_67;book_4192;Cleaning;Check-out Cleaning;2026-10-11;Backlog;GRO_390;HKP_810;
tsk_10134;prop_67;book_4192;Laundry;Linen Management;2026-10-11;On Hold;GRO_390;MNT_157;tsk_10133
tsk_10159;prop_65;book_4199;Reactive Maintenance;Bulb & Fuse Replacement;2026-10-12;Invoiced;GRO_831;HKP_599;null
tsk_10162;prop_3;book_4212;Reactive Maintenance;Pest Control First Response;2026-10-12;Verified;GRO_831;HKP_416;null
tsk_10163;prop_66;book_4142;Cleaning;Check-out Cleaning;2026-10-13;On Hold;GRO_390;MNT_157;
tsk_10164;prop_66;book_4142;Laundry;Linen Management;2026-10-13;Completed;GRO_390;HKP_810;tsk_10163
tsk_10167;prop_61;book_4149;Cleaning;Check-out Cleaning;2026-10-13;On Hold;GRO_254;HKP_922;
tsk_10168;prop_61;book_4149;Laundry;Linen Management;2026-10-13;Canceled;GRO_254;HKP_922;tsk_10167
tsk_10184;prop_65;book_4199;Cleaning;Check-out Cleaning;2026-10-13;Scheduled;GRO_831;MNT_157;
tsk_10185;prop_65;book_4199;Laundry;Linen Management;2026-10-13;Scheduled;GRO_831;HKP_134;tsk_10184
tsk_10188;prop_43;book_4205;Cleaning;Check-out Cleaning;2026-10-13;Approved;GRO_390;HKP_703;
tsk_10189;prop_43;book_4205;Laundry;Linen Management;2026-10-13;Canceled;GRO_390;MNT_904;tsk_10188
tsk_10195;prop_40;null;Preventive Maintenance;Silicon Seal Integrity Check;2026-10-13;Approved;MNG_482;HKP_552;null
tsk_10210;prop_20;book_4188;Cleaning;Check-out Cleaning;2026-10-14;Reported;GRO_831;MNT_421;
tsk_10211;prop_20;book_4188;Laundry;Linen Management;2026-10-14;Completed;GRO_831;HKP_627;tsk_10210
tsk_10216;prop_3;book_4212;Cleaning;Check-out Cleaning;2026-10-14;Scheduled;GRO_831;HKP_518;
tsk_10217;prop_3;book_4212;Laundry;Linen Management;2026-10-14;Invoiced;GRO_831;HKP_627;tsk_10216
tsk_10221;prop_69;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-10-14;Backlog;MNG_482;HKP_781;null
tsk_10222;prop_42;book_4194;Cleaning;Check-out Cleaning;2026-10-15;Verified;GRO_390;HKP_640;
tsk_10223;prop_42;book_4194;Laundry;Linen Management;2026-10-15;Approved;GRO_390;HKP_188;tsk_10222
tsk_10235;prop_2;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-10-15;Backlog;MNG_482;HKP_416;null
tsk_10238;prop_15;book_4174;Cleaning;Check-out Cleaning;2026-10-16;In Progress;GRO_390;HKP_744;
tsk_10239;prop_15;book_4174;Laundry;Linen Management;2026-10-16;Backlog;GRO_390;MNT_421;tsk_10238
tsk_10244;prop_69;book_4196;Cleaning;Check-out Cleaning;2026-10-16;Scheduled;GRO_612;MNT_157;
tsk_10245;prop_69;book_4196;Laundry;Linen Management;2026-10-16;Completed;GRO_612;HKP_810;tsk_10244
tsk_10250;prop_35;book_4213;Cleaning;Check-out Cleaning;2026-10-16;Scheduled;GRO_254;HKP_552;
tsk_10251;prop_35;book_4213;Laundry;Linen Management;2026-10-16;Reported;GRO_254;HKP_552;tsk_10250
tsk_10252;prop_2;book_4215;Cleaning;Check-out Cleaning;2026-10-16;In Progress;GRO_831;HKP_951;
tsk_10253;prop_2;book_4215;Laundry;Linen Management;2026-10-16;In Progress;GRO_831;HKP_518;tsk_10252
tsk_10258;prop_43;book_4227;Reactive Maintenance;Emergency Lockout Resolution;2026-10-16;In Progress;GRO_612;HKP_552;null
tsk_10260;prop_20;book_4241;Cleaning;Check-out Cleaning;2026-10-16;Canceled;GRO_612;HKP_293;
tsk_10261;prop_20;book_4241;Laundry;Linen Management;2026-10-16;Scheduled;GRO_612;HKP_416;tsk_10260
tsk_10262;prop_20;book_4241;Reactive Maintenance;Water Leak Troubleshooting;2026-10-16;Completed;GRO_612;HKP_518;null
tsk_10265;prop_42;null;Preventive Maintenance;Silicon Seal Integrity Check;2026-10-16;Completed;MNG_482;MNT_904;null
tsk_10268;prop_40;book_4216;Cleaning;Check-out Cleaning;2026-10-17;In Progress;GRO_390;HKP_877;
tsk_10269;prop_40;book_4216;Laundry;Linen Management;2026-10-17;On Hold;GRO_390;MNT_904;tsk_10268
tsk_10273;prop_43;book_4227;Cleaning;Check-out Cleaning;2026-10-17;Approved;GRO_612;MNT_904;
tsk_10274;prop_43;book_4227;Laundry;Linen Management;2026-10-17;Verified;GRO_612;HKP_219;tsk_10273
tsk_10275;prop_66;book_4229;Cleaning;Check-out Cleaning;2026-10-17;Backlog;GRO_254;HKP_810;
tsk_10276;prop_66;book_4229;Laundry;Linen Management;2026-10-17;Canceled;GRO_254;HKP_243;tsk_10275
tsk_10286;prop_1;book_4201;Cleaning;Check-out Cleaning;2026-10-18;Invoiced;GRO_390;HKP_293;
tsk_10287;prop_1;book_4201;Laundry;Linen Management;2026-10-18;Verified;GRO_390;MNT_421;tsk_10286
tsk_10308;prop_67;book_4211;Cleaning;Check-out Cleaning;2026-10-19;Reported;GRO_390;HKP_922;
tsk_10309;prop_67;book_4211;Laundry;Linen Management;2026-10-19;Canceled;GRO_390;HKP_781;tsk_10308
tsk_10320;prop_65;book_4232;Cleaning;Check-out Cleaning;2026-10-19;Backlog;GRO_390;HKP_466;
tsk_10321;prop_65;book_4232;Laundry;Linen Management;2026-10-19;Reported;GRO_390;HKP_599;tsk_10320
tsk_10333;prop_15;null;Preventive Maintenance;Battery Replacement Cycle;2026-10-19;Canceled;MNG_482;HKP_293;null
tsk_10343;prop_61;book_4235;Cleaning;Check-out Cleaning;2026-10-20;Invoiced;GRO_612;HKP_466;
tsk_10344;prop_61;book_4235;Laundry;Linen Management;2026-10-20;Verified;GRO_612;HKP_466;tsk_10343
tsk_10345;prop_3;book_4245;Cleaning;Check-out Cleaning;2026-10-20;Scheduled;GRO_612;MNT_421;
tsk_10346;prop_3;book_4245;Laundry;Linen Management;2026-10-20;Completed;GRO_612;HKP_416;tsk_10345
tsk_10355;prop_20;null;Preventive Maintenance;Drain De-scaling & Chemical Treatment;2026-10-20;Reported;MNG_482;HKP_293;null
tsk_10359;prop_67;null;Preventive Maintenance;Battery Replacement Cycle;2026-10-20;On Hold;MNG_482;HKP_243;null
tsk_10368;prop_42;book_4253;Cleaning;Check-out Cleaning;2026-10-21;On Hold;GRO_254;MNT_904;
tsk_10369;prop_42;book_4253;Laundry;Linen Management;2026-10-21;On Hold;GRO_254;HKP_877;tsk_10368
tsk_10372;prop_20;book_4256;Cleaning;Check-out Cleaning;2026-10-21;On Hold;GRO_390;HKP_951;
tsk_10373;prop_20;book_4256;Laundry;Linen Management;2026-10-21;Backlog;GRO_390;HKP_293;tsk_10372
tsk_10376;prop_66;book_4264;Cleaning;Check-out Cleaning;2026-10-21;Canceled;GRO_390;HKP_243;
tsk_10377;prop_66;book_4264;Laundry;Linen Management;2026-10-21;Reported;GRO_390;MNT_157;tsk_10376
tsk_10388;prop_3;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-10-21;Canceled;MNG_482;HKP_518;null
tsk_10395;prop_43;book_4263;Cleaning;Check-out Cleaning;2026-10-22;In Progress;GRO_390;HKP_877;
tsk_10396;prop_43;book_4263;Laundry;Linen Management;2026-10-22;On Hold;GRO_390;HKP_219;tsk_10395
tsk_10399;prop_1;book_4275;Cleaning;Check-out Cleaning;2026-10-22;Approved;GRO_612;HKP_293;
tsk_10400;prop_1;book_4275;Laundry;Linen Management;2026-10-22;In Progress;GRO_612;HKP_865;tsk_10399
tsk_10401;prop_1;book_4275;Reactive Maintenance;Appliance Failure Check;2026-10-22;In Progress;GRO_612;HKP_744;null
tsk_10404;prop_1;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-10-22;Scheduled;MNG_482;HKP_339;null
tsk_10410;prop_15;book_4257;Cleaning;Check-out Cleaning;2026-10-23;Reported;GRO_612;MNT_683;
tsk_10411;prop_15;book_4257;Laundry;Linen Management;2026-10-23;Scheduled;GRO_612;HKP_102;tsk_10410
tsk_10414;prop_35;book_4259;Cleaning;Check-out Cleaning;2026-10-23;Canceled;GRO_254;HKP_703;
tsk_10415;prop_35;book_4259;Laundry;Linen Management;2026-10-23;Approved;GRO_254;MNT_904;tsk_10414
tsk_10423;prop_67;book_4285;Cleaning;Check-out Cleaning;2026-10-23;Backlog;GRO_390;HKP_243;
tsk_10424;prop_67;book_4285;Laundry;Linen Management;2026-10-23;Completed;GRO_390;HKP_243;tsk_10423
tsk_10430;prop_42;book_4304;Reactive Maintenance;Blinds & Curtains Urgent Repair;2026-10-23;Scheduled;GRO_831;HKP_877;null
tsk_10459;prop_20;book_4299;Cleaning;Check-out Cleaning;2026-10-24;Completed;GRO_612;HKP_627;
tsk_10460;prop_20;book_4299;Laundry;Linen Management;2026-10-24;Completed;GRO_612;HKP_744;tsk_10459
tsk_10469;prop_35;book_4319;Reactive Maintenance;Pest Control First Response;2026-10-24;Scheduled;GRO_831;HKP_552;null
tsk_10479;prop_65;book_4281;Cleaning;Check-out Cleaning;2026-10-25;In Progress;GRO_831;HKP_781;
tsk_10480;prop_65;book_4281;Laundry;Linen Management;2026-10-25;Scheduled;GRO_831;MNT_157;tsk_10479
tsk_10491;prop_42;book_4304;Cleaning;Check-out Cleaning;2026-10-25;Completed;GRO_831;HKP_640;
tsk_10492;prop_42;book_4304;Laundry;Linen Management;2026-10-25;Invoiced;GRO_831;HKP_188;tsk_10491
tsk_10495;prop_35;book_4319;Cleaning;Check-out Cleaning;2026-10-25;Verified;GRO_831;HKP_552;
tsk_10496;prop_35;book_4319;Laundry;Linen Management;2026-10-25;Verified;GRO_831;HKP_877;tsk_10495
tsk_10508;prop_3;book_4292;Cleaning;Check-out Cleaning;2026-10-26;Backlog;GRO_390;MNT_421;
tsk_10509;prop_3;book_4292;Laundry;Linen Management;2026-10-26;In Progress;GRO_390;MNT_683;tsk_10508
tsk_10529;prop_20;book_4327;Cleaning;Check-out Cleaning;2026-10-27;Scheduled;GRO_390;HKP_865;
tsk_10530;prop_20;book_4327;Laundry;Linen Management;2026-10-27;Verified;GRO_390;HKP_865;tsk_10529
tsk_10539;prop_31;null;Preventive Maintenance;Furniture & Joinery Tightening;2026-10-27;Verified;MNG_482;HKP_552;null
tsk_10541;prop_43;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-10-27;Backlog;MNG_482;HKP_552;null
tsk_10545;prop_61;book_4294;Cleaning;Check-out Cleaning;2026-10-28;Canceled;GRO_831;HKP_243;
tsk_10546;prop_61;book_4294;Laundry;Linen Management;2026-10-28;Verified;GRO_831;HKP_466;tsk_10545
tsk_10551;prop_43;book_4308;Cleaning;Check-out Cleaning;2026-10-28;Approved;GRO_831;HKP_188;
tsk_10552;prop_43;book_4308;Laundry;Linen Management;2026-10-28;In Progress;GRO_831;HKP_305;tsk_10551
tsk_10553;prop_1;book_4311;Cleaning;Check-out Cleaning;2026-10-28;Backlog;GRO_831;HKP_293;
tsk_10554;prop_1;book_4311;Laundry;Linen Management;2026-10-28;Reported;GRO_831;HKP_102;tsk_10553
tsk_10555;prop_15;book_4312;Cleaning;Check-out Cleaning;2026-10-28;Backlog;GRO_831;HKP_627;
tsk_10556;prop_15;book_4312;Laundry;Linen Management;2026-10-28;Completed;GRO_831;HKP_339;tsk_10555
tsk_10562;prop_43;book_4362;Reactive Maintenance;Emergency Lockout Resolution;2026-10-28;Canceled;GRO_612;HKP_188;null
tsk_10565;prop_35;null;Preventive Maintenance;Furniture & Joinery Tightening;2026-10-28;Reported;MNG_482;HKP_552;null
tsk_10568;prop_66;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-10-28;Canceled;MNG_482;HKP_134;null
tsk_10570;prop_66;book_4298;Cleaning;Check-out Cleaning;2026-10-29;Canceled;GRO_612;HKP_599;
tsk_10571;prop_66;book_4298;Laundry;Linen Management;2026-10-29;Reported;GRO_612;HKP_599;tsk_10570
tsk_10572;prop_66;book_4298;Reactive Maintenance;TV & Smart Entertainment Reset;2026-10-29;In Progress;GRO_612;HKP_243;null
tsk_10573;prop_67;book_4317;Cleaning;Check-out Cleaning;2026-10-29;Scheduled;GRO_254;HKP_599;
tsk_10574;prop_67;book_4317;Laundry;Linen Management;2026-10-29;Scheduled;GRO_254;HKP_466;tsk_10573
tsk_10587;prop_42;book_4343;Cleaning;Check-out Cleaning;2026-10-29;Scheduled;GRO_831;HKP_305;
tsk_10588;prop_42;book_4343;Laundry;Linen Management;2026-10-29;Reported;GRO_831;HKP_188;tsk_10587
tsk_10590;prop_3;book_4351;Cleaning;Check-out Cleaning;2026-10-29;Canceled;GRO_390;HKP_627;
tsk_10591;prop_3;book_4351;Laundry;Linen Management;2026-10-29;Reported;GRO_390;HKP_865;tsk_10590
tsk_10594;prop_20;book_4354;Cleaning;Check-out Cleaning;2026-10-29;Reported;GRO_831;HKP_627;
tsk_10595;prop_20;book_4354;Laundry;Linen Management;2026-10-29;Reported;GRO_831;HKP_627;tsk_10594
tsk_10604;prop_65;book_4337;Cleaning;Check-out Cleaning;2026-10-30;Backlog;GRO_612;HKP_466;
tsk_10605;prop_65;book_4337;Laundry;Linen Management;2026-10-30;Backlog;GRO_612;HKP_781;tsk_10604
tsk_10606;prop_65;book_4337;Reactive Maintenance;Appliance Failure Check;2026-10-30;In Progress;GRO_612;HKP_599;null
tsk_10626;prop_43;book_4362;Cleaning;Check-out Cleaning;2026-10-31;Verified;GRO_612;HKP_703;
tsk_10627;prop_43;book_4362;Laundry;Linen Management;2026-10-31;Scheduled;GRO_612;HKP_188;tsk_10626
tsk_10628;prop_1;book_4368;Cleaning;Check-out Cleaning;2026-10-31;Completed;GRO_390;HKP_744;
tsk_10629;prop_1;book_4368;Laundry;Linen Management;2026-10-31;Verified;GRO_390;HKP_951;tsk_10628
tsk_10637;prop_35;book_4344;Cleaning;Check-out Cleaning;2026-11-01;Canceled;GRO_612;HKP_305;
tsk_10638;prop_35;book_4344;Laundry;Linen Management;2026-11-01;Canceled;GRO_612;HKP_877;tsk_10637
tsk_10645;prop_15;book_4364;Cleaning;Check-out Cleaning;2026-11-01;On Hold;GRO_831;MNT_421;
tsk_10646;prop_15;book_4364;Laundry;Linen Management;2026-11-01;Approved;GRO_831;HKP_416;tsk_10645
tsk_10649;prop_65;book_4384;Reactive Maintenance;Appliance Failure Check;2026-11-01;Reported;GRO_390;HKP_466;null
tsk_10652;prop_20;null;Preventive Maintenance;Safety Equipment Inspection;2026-11-01;Backlog;MNG_482;HKP_293;null
tsk_10668;prop_67;book_4376;Cleaning;Check-out Cleaning;2026-11-02;Approved;GRO_390;HKP_599;
tsk_10669;prop_67;book_4376;Laundry;Linen Management;2026-11-02;Approved;GRO_390;HKP_781;tsk_10668
tsk_10672;prop_65;book_4384;Cleaning;Check-out Cleaning;2026-11-02;Backlog;GRO_390;HKP_922;
tsk_10673;prop_65;book_4384;Laundry;Linen Management;2026-11-02;Reported;GRO_390;HKP_922;tsk_10672
tsk_10674;prop_43;book_4389;Cleaning;Check-out Cleaning;2026-11-02;Backlog;GRO_831;HKP_703;
tsk_10675;prop_43;book_4389;Laundry;Linen Management;2026-11-02;Approved;GRO_831;HKP_305;tsk_10674
tsk_10689;prop_61;book_4369;Cleaning;Check-out Cleaning;2026-11-03;In Progress;GRO_254;HKP_599;
tsk_10690;prop_61;book_4369;Laundry;Linen Management;2026-11-03;Reported;GRO_254;HKP_243;tsk_10689
tsk_10694;prop_20;book_4373;Cleaning;Check-out Cleaning;2026-11-03;Canceled;GRO_831;HKP_339;
tsk_10695;prop_20;book_4373;Laundry;Linen Management;2026-11-03;Reported;GRO_831;HKP_744;tsk_10694
tsk_10715;prop_3;book_4377;Cleaning;Check-out Cleaning;2026-11-04;Invoiced;GRO_612;HKP_951;
tsk_10716;prop_3;book_4377;Laundry;Linen Management;2026-11-04;Scheduled;GRO_612;MNT_421;tsk_10715
tsk_10723;prop_35;book_4404;Cleaning;Check-out Cleaning;2026-11-04;Invoiced;GRO_390;HKP_877;
tsk_10724;prop_35;book_4404;Laundry;Linen Management;2026-11-04;In Progress;GRO_390;HKP_219;tsk_10723
tsk_10735;prop_66;book_4370;Cleaning;Check-out Cleaning;2026-11-05;On Hold;GRO_612;HKP_781;
tsk_10736;prop_66;book_4370;Laundry;Linen Management;2026-11-05;Reported;GRO_612;HKP_810;tsk_10735
tsk_10748;prop_65;book_4408;Cleaning;Check-out Cleaning;2026-11-05;Backlog;GRO_831;HKP_599;
tsk_10749;prop_65;book_4408;Laundry;Linen Management;2026-11-05;Reported;GRO_831;HKP_243;tsk_10748
tsk_10760;prop_42;book_4378;Cleaning;Check-out Cleaning;2026-11-06;Scheduled;GRO_831;HKP_305;
tsk_10761;prop_42;book_4378;Laundry;Linen Management;2026-11-06;Invoiced;GRO_831;HKP_305;tsk_10760
tsk_10765;prop_15;book_4398;Cleaning;Check-out Cleaning;2026-11-06;Approved;GRO_254;HKP_951;
tsk_10766;prop_15;book_4398;Laundry;Linen Management;2026-11-06;Reported;GRO_254;HKP_102;tsk_10765
tsk_10779;prop_43;book_4405;Cleaning;Check-out Cleaning;2026-11-07;On Hold;GRO_612;HKP_703;
tsk_10780;prop_43;book_4405;Laundry;Linen Management;2026-11-07;Invoiced;GRO_612;HKP_188;tsk_10779
tsk_10783;prop_61;book_4424;Reactive Maintenance;Pest Control First Response;2026-11-07;Scheduled;GRO_831;HKP_922;null
tsk_10791;prop_3;book_4431;Reactive Maintenance;Pest Control First Response;2026-11-07;Verified;GRO_612;HKP_339;null
tsk_10794;prop_35;book_4435;Cleaning;Check-out Cleaning;2026-11-07;On Hold;GRO_831;HKP_877;
tsk_10795;prop_35;book_4435;Laundry;Linen Management;2026-11-07;On Hold;GRO_831;HKP_877;tsk_10794
tsk_10799;prop_31;null;Preventive Maintenance;Furniture & Joinery Tightening;2026-11-07;Approved;MNG_482;HKP_552;null
tsk_10800;prop_1;book_4394;Cleaning;Check-out Cleaning;2026-11-08;Backlog;GRO_254;HKP_951;
tsk_10801;prop_1;book_4394;Laundry;Linen Management;2026-11-08;On Hold;GRO_254;MNT_421;tsk_10800
tsk_10807;prop_67;book_4413;Cleaning;Check-out Cleaning;2026-11-08;Canceled;GRO_390;HKP_134;
tsk_10808;prop_67;book_4413;Laundry;Linen Management;2026-11-08;Verified;GRO_390;HKP_922;tsk_10807
tsk_10811;prop_3;book_4431;Cleaning;Check-out Cleaning;2026-11-08;In Progress;GRO_612;HKP_416;
tsk_10812;prop_3;book_4431;Laundry;Linen Management;2026-11-08;Reported;GRO_612;HKP_865;tsk_10811
tsk_10817;prop_1;null;Preventive Maintenance;Furniture & Joinery Tightening;2026-11-08;Canceled;MNG_482;MNT_683;null
tsk_10821;prop_65;null;Preventive Maintenance;Silicon Seal Integrity Check;2026-11-08;Completed;MNG_482;HKP_243;null
tsk_10826;prop_61;book_4424;Cleaning;Check-out Cleaning;2026-11-09;Verified;GRO_831;HKP_922;
tsk_10827;prop_61;book_4424;Laundry;Linen Management;2026-11-09;Reported;GRO_831;HKP_810;tsk_10826
tsk_10840;prop_20;book_4419;Cleaning;Check-out Cleaning;2026-11-10;Invoiced;GRO_254;HKP_518;
tsk_10841;prop_20;book_4419;Laundry;Linen Management;2026-11-10;Canceled;GRO_254;HKP_865;tsk_10840
tsk_10842;prop_20;book_4419;Reactive Maintenance;TV & Smart Entertainment Reset;2026-11-10;Verified;GRO_254;HKP_102;null
tsk_10864;prop_66;book_4436;Cleaning;Check-out Cleaning;2026-11-11;Reported;GRO_831;HKP_781;
tsk_10865;prop_66;book_4436;Laundry;Linen Management;2026-11-11;Canceled;GRO_831;HKP_922;tsk_10864
tsk_10866;prop_65;book_4438;Cleaning;Check-out Cleaning;2026-11-11;Backlog;GRO_831;HKP_810;
tsk_10867;prop_65;book_4438;Laundry;Linen Management;2026-11-11;Canceled;GRO_831;HKP_134;tsk_10866
tsk_10877;prop_35;book_4458;Cleaning;Check-out Cleaning;2026-11-11;Scheduled;GRO_831;HKP_877;
tsk_10878;prop_35;book_4458;Laundry;Linen Management;2026-11-11;Backlog;GRO_831;HKP_877;tsk_10877
tsk_10881;prop_2;null;Preventive Maintenance;Safety Equipment Inspection;2026-11-11;Canceled;MNG_482;HKP_951;null
tsk_10884;prop_43;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-11-11;Backlog;MNG_482;HKP_877;null
tsk_10888;prop_15;book_4444;Cleaning;Check-out Cleaning;2026-11-12;Reported;GRO_612;HKP_102;
tsk_10889;prop_15;book_4444;Laundry;Linen Management;2026-11-12;Invoiced;GRO_612;HKP_293;tsk_10888
tsk_10890;prop_15;book_4444;Reactive Maintenance;Emergency Lockout Resolution;2026-11-12;Reported;GRO_612;MNT_421;null
tsk_10895;prop_42;book_4448;Reactive Maintenance;Minor Plumbing Unclogging;2026-11-12;Approved;GRO_612;HKP_552;null
